"Name","ra","dec","dist","vlos","pmra","pmdec","pmra_e","pmdec_e","disterr","vloserr","pmcorr","plx","plx_e","GAL_LONG","GAL_LAT","sigma","rmax","v_r16","v_r50","v_r84","v_phi16","v_phi50","v_phi84","v_z16","v_z50","v_z84","j_r16","j_r50","j_r84","j_phi16","j_phi50","j_phi84","j_z16","j_z50","j_z84","energy16","energy50","energy84","rperi16","rperi50","rperi84","rapo16","rapo50","rapo84","Rmax16","Rmax50","Rmax84","zmax16","zmax50","zmax84","ecc16","ecc50","ecc84","ecc_mean","Lx16","Lx50","Lx84","Ly16","Ly50","Ly84","Lz16","Lz50","Lz84","Ltot16","Ltot50","Ltot84","Lperp16","Lperp50","Lperp84","incl16","incl50","incl84","xgal16","xgal50","xgal84","ygal16","ygal50","ygal84","zgal16","zgal50","zgal84","vx16","vx50","vx84","vy16","vy50","vy84","vz16","vz50","vz84"
"NGC_6352",261.371276,-48.422168,5.51,-125.63,-2.1569,-4.4461,0.0243,0.0245,0.05,1.01,0.0053,0.1863,0.0107,341.421417990776,-7.16619709936038,3.5,10,46.8214630925901,48.3295275368007,49.0608812695304,-217.294912457585,-216.731712016911,-216.107184675596,5.98540131873397,6.13821205547646,6.3012739987867,12.257458813512,13.1080152170248,13.6088934453971,-765.080477337649,-756.576068723671,-750.7761147557,26.5347201702823,27.2051805154922,27.599114646454,-199529.882154294,-199134.750692766,-198674.173261234,3.11769785881042,3.1332573890686,3.14453146934509,4.21056371688843,4.2549352645874,4.30350427627564,4.16982639312744,4.21543073654175,4.26508836746216,0.74701119184494,0.751557320356369,0.756062793731689,0.149196356534958,0.153161182999611,0.155306231975555,0.152860702574253,101.075658601796,101.753970008954,102.561583749958,119.955338465096,121.108254795763,122.108129332284,-765.080477337649,-756.576068723671,-750.7761147557,767.239775671237,772.996798653761,781.015535089005,157.133656294539,158.32084382299,158.792473868934,168.07860702307,168.182491783624,168.379080404478,-3.08371588892919,-3.02738894305703,-2.99430977997749,-1.74974282382955,-1.73862421596578,-1.71969153554062,-0.690494693537356,-0.686106997457164,-0.678635662132928,-150.105299748121,-149.547980397019,-148.330285139863,163.124073464566,164.264468217118,165.152965342292,5.98540131873397,6.13821205547646,6.3012739987867
"IC_1257",261.78543,-7.093055,26.14,-137.97,-1.0065,-1.4926,0.0395,0.033,1.15,2.04,0.0778,0.0559,0.0271,16.5277878719738,15.1449694762238,1.9,2,-56.7404051060619,-54.9926314010794,-52.3834622120483,12.4446027460018,22.2688752523894,27.1336550514414,-18.3009297735645,-16.167450892043,-14.697212324099,1311.52405848563,1377.32200036176,1564.59620736621,220.464417324892,381.37260516301,441.982363160347,114.418767066056,119.212597096856,123.156725351789,-140100.748858819,-138879.628607343,-135754.708136208,0.598920130729675,0.83097568154335,0.989371478557587,18.2940250396729,18.7684564590454,20.0912651062012,18.2565795898437,18.7328052520752,20.0550039672852,6.86262794494629,6.98788928985596,7.30883741378784,0.896453828811645,0.91656705737114,0.943895859718323,0.921132928133011,-132.495604941334,-99.8658059593728,-30.6654735968047,-157.083944460912,-134.677086143623,-112.293236367255,220.464417324892,381.37260516301,441.982363160347,329.0089870931,416.821473004873,481.868486289365,151.763037080503,176.174299057759,204.258216429279,22.0044923586852,24.7493006358624,34.3239063577902,14.9419420906283,15.3742201798143,16.5506286435119,6.86716332395711,6.99543796176337,7.34452660023024,6.5336230108345,6.65566730856564,6.98780060051039,-60.3967992721339,-58.1756015478503,-56.0107432851687,-11.7713219418735,-1.93312085072402,2.14184994285915,-18.3009297735645,-16.167450892043,-14.697212324099
"Terzan_2_HP_3",261.887916,-30.802333,6.96,133.46,-2.166,-6.2455,0.042,0.0386,0.4,0.69,0.0932,0.1087,0.027,356.319385089937,2.29813687719323,3.9,2,-136.153605953214,-133.027017433457,-129.340356558914,12.9549976874085,22.2101063704197,35.6161326477578,-43.8909787534373,-42.561854827893,-40.9280494483593,73.297702346081,96.2185379905796,114.651640436109,18.9136764590538,29.483600310169,40.9565202797413,8.78746641621587,9.41056263715896,10.4172436848568,-256793.265279502,-252854.738928823,-249911.754757675,0.155604830384254,0.17054295539856,0.187533432841301,1.64641281604767,1.83895707130432,1.98961344718933,1.63335861682892,1.82306998968124,1.97300043106079,0.592677850723267,0.703019767999649,0.790902209281921,0.795211505889893,0.830061584711075,0.854926443099976,0.824840277433395,10.1461560451599,12.0813108766989,14.6671242606862,-20.4460937817594,-15.4581017614714,-8.15600372970567,18.9136764590538,29.483600310169,40.9565202797413,29.6463348790651,35.4634940769243,44.3486889119685,17.4592658885058,19.6660677828518,22.8253801170975,22.6063680521709,33.7006048448287,50.3567287893986,-1.39276317611135,-1.25512270126307,-1.06003141201336,-0.459296048842933,-0.446746321598077,-0.437892259359618,0.273750176869194,0.279285330898484,0.287130845358966,132.624061430771,132.959541001379,133.429663539957,18.8455730150906,24.4120783397112,28.4517564506505,-43.8909787534373,-42.561854827893,-40.9280494483593
"NGC_6366",261.934356,-5.079861,3.47,-120.65,-0.3317,-5.1594,0.0245,0.0244,0.06,0.19,0.0081,0.2813,0.0106,18.4085669278283,16.0355598402329,2.9,12,91.8193739389624,92.3053143201089,92.4306116664618,-124.724694330561,-123.303637410345,-122.076393623665,-62.9798732985913,-62.5369401655773,-62.0674249836199,132.594563432863,133.577266870629,134.460584755565,-646.076129106242,-632.088133447082,-625.960886780843,76.7107615809914,78.4097400418374,79.9069605160566,-191539.575519269,-191300.869721067,-190766.955383294,2.03569973945618,2.06041252613068,2.11547795295715,6.05266510009766,6.06955695152283,6.10860240936279,5.91452308654785,5.92961978912354,5.965002784729,2.12634299278259,2.13192594051361,2.13513536453247,0.480891453027725,0.4891237616539,0.494566041231155,0.488445627689362,-201.821269239531,-199.970188377326,-197.309352179953,-377.935766801065,-377.016924643455,-375.770717508796,-646.076129106242,-632.088133447082,-625.960886780843,757.08546971276,763.488646307735,774.018374885878,424.730116095018,426.651848402855,428.259716113061,145.652042081893,146.007020776587,146.600693571382,-5.07956538405535,-5.03267785313128,-5.00055492585649,1.03854834146791,1.05415352903631,1.0648447361758,0.945235448203076,0.959438519814218,0.969169128943161,-65.6291470045128,-64.9762331460188,-64.6012865716033,138.41217525031,139.741120381306,140.763416239781,-62.9798732985913,-62.5369401655773,-62.0674249836199
"Terzan_4_HP_4",262.662506,-31.595527,7.57,-48.96,-5.4846,-3.6147,0.08,0.0641,0.31,1.57,0.2034,0.0853,0.0617,356.024034808383,1.30768843545977,4.4,3,17.3927834181859,27.0960941165251,28.7320672913902,-61.2797907411359,-59.6171319473149,-58.3765390322926,94.8307837304704,97.717761667485,101.115490551873,11.238069506216,20.6470936655044,24.4825991121381,-69.9119718617418,-57.9584917465715,-42.9951699195485,23.0531357154854,23.3132291559925,23.6976792385978,-272480.034031011,-265883.117743175,-262716.588974029,0.255662029981613,0.285681575536728,0.328771058320999,0.799867451190949,1.05546534061432,1.18108070850372,0.784041748046875,1.05535262823105,1.18091359138489,0.443835200071335,0.500266760587692,0.526049489974976,0.513272607326508,0.570141464471817,0.575374443531036,0.551827526092529,-59.1121082398484,-56.037197486294,-54.6478921861508,40.916995045074,72.1279274561828,85.0326459523995,-69.9119718617418,-57.9584917465715,-42.9951699195485,83.7970897936563,108.205773441187,122.534318818059,71.9240429448861,91.3699709278014,101.093744405683,120.29351716581,122.372206550702,123.812526688849,-0.987440010283889,-0.833431370405153,-0.498715673527085,-0.535280766646735,-0.51201622176846,-0.501311791269623,0.16504184395793,0.168565956055061,0.176225108407788,-55.5661967855991,-54.4246069787138,-53.242467114103,28.2483554530863,35.6168826000313,42.5762240225634,94.8307837304704,97.717761667485,101.115490551873
"HP_1_BH_229",262.771666,-29.981666,6.89,39.76,2.5107,-10.105,0.0362,0.0336,0.19,1.22,0.039,0.1194,0.014,357.425220614166,2.11503094867531,5.3,3,-52.4783736785731,-51.0918510298262,-49.7447878003985,-5.63059178614961,-0.299398967948668,7.76787738907585,-245.9117927206,-241.886001560434,-237.211479557013,44.6009938395029,52.0702063047099,54.275276736224,-8.21427656254708,-0.408252399961269,9.37219304696665,218.57305063903,227.931029956879,230.781605968592,-234315.153959927,-232607.594342008,-230957.966188349,0.307141259908676,0.33882737159729,0.348059893846512,2.04204217910767,2.12070596218109,2.22149448394775,1.71863676548004,1.78340393304825,1.90526588439941,2.02589944839478,2.12043249607086,2.20970342636108,0.709007477760315,0.729791879653931,0.749280815124512,0.730153167247772,68.1709647669747,72.0028749882106,76.2470138541269,-324.853054294713,-300.385793071325,-273.753315893989,-8.21427656254707,-0.408252399961269,9.37219304696665,284.338115965147,308.898546838309,332.040283120371,284.177823644057,308.8969662439,331.937392600111,88.1067738229547,90.0740676630042,91.4144505004255,-1.42254521587089,-1.29416778902506,-1.16749255882337,-0.316243104477623,-0.310546677080356,-0.30477370401916,0.25055170624669,0.255297615199871,0.259980596654878,49.1651582276858,49.9541002119699,51.0944858246554,5.62701256259295,12.1996179116643,16.4765831748479,-245.9117927206,-241.886001560434,-237.211479557013
"FSR_1758",262.8,-39.808,11.5,227.31,-2.8803,2.5193,0.0259,0.0255,1,0.59,0.0072,0.1186,0.0112,349.216911760566,-3.29220557595104,5,10,54.0973102933459,68.8227700831694,111.519894532832,323.552791276547,333.085959350532,333.902564897584,191.254251880919,197.516018732591,224.920719446359,490.831994120405,582.404114009187,1029.69821240367,1097.82662948767,1206.58646572421,1611.43429145816,194.65059266058,221.214975001013,374.597546880148,-151234.73114167,-145052.849389654,-123883.303116092,3.31410373687744,3.64852154254913,4.52178607940674,13.4706336212158,15.3440866470337,24.3096604156494,13.3190809631348,15.1959090232849,24.1800011444092,5.51313396453857,6.6266086101532,12.9970546722412,0.604905333518982,0.61558997631073,0.684924619197845,0.635302531719208,-370.140280430158,-269.125065207172,-249.064857590188,-1171.89218507527,-743.526452135686,-649.682212391313,1097.82662948767,1206.58646572421,1611.43429145816,1299.75274295078,1442.64828723421,2025.16642179546,695.79058344484,790.751622487081,1228.95927981423,32.3639585700903,33.2232766238608,37.3624302459014,2.57055079326534,2.9329768543775,4.3830632181932,-2.39650000012053,-2.120324643548,-2.05129899848543,-0.736827222852137,-0.651914424607491,-0.63069181899327,250.447240588016,251.254707768126,253.429623011574,227.087195406212,228.765320443591,230.994502201655,191.254251880919,197.516018732591,224.920719446359
"NGC_6362",262.979095,-67.048332,7.62,-14.58,-5.5043,-4.7634,0.0241,0.0239,0.05,0.18,0.0019,0.1315,0.0105,325.55451713591,-17.5697634698039,3.7,12,24.0356181754753,25.0242828069289,26.4916171816574,-118.980258427936,-118.860912100011,-118.657203454019,98.6737224599898,99.684616159688,99.9845678653904,53.0287563072894,53.9600580440002,55.0469074051096,-555.217104470099,-554.56635404769,-552.830152039819,254.072837541276,259.994233005294,261.424750160527,-189579.732938753,-189246.376362792,-189164.814529597,2.62605591773987,2.66488027572632,2.67647638320923,5.29741472244263,5.31086683273315,5.32864799499512,5.09422718048096,5.10032987594605,5.1160083770752,3.32533807754517,3.36800098419189,3.37976256370544,0.329825817346573,0.333172544836998,0.337419676780701,0.333608382940292,-336.187265527871,-332.83838187076,-319.385417049325,485.75820330764,488.202226283496,490.715504102755,-555.217104470099,-554.56635404769,-552.830152039819,802.656578775368,810.735700292115,813.524123745972,581.844876312853,590.922692635969,594.745936378549,133.078258720132,133.208060969276,133.539560840172,-2.26384930604632,-2.22128522345694,-2.17458561657512,-4.1327176402367,-4.10068726408804,-4.07149336574945,-2.31351543928912,-2.29558467890407,-2.2792417925956,-117.545766551029,-116.75227067444,-115.540355594371,32.8424065623328,33.5643576787358,36.2815014074822,98.6737224599898,99.684616159688,99.9845678653904
"Liller_1",263.352333,-33.389555,8.03,60.36,-5.4045,-7.4646,0.1235,0.0848,0.17,2.44,0.3154,-0.1232,0.0887,354.840294612919,-0.160640833851809,3,2,89.2196421570637,102.303535274988,112.396121126908,51.0718535688265,56.9621288083289,72.8464282129473,24.2884428891469,25.761828484442,26.8286896903286,21.8586707025902,28.4689081590336,32.9568529603833,37.6890909387222,42.2218740341335,55.2636398111072,1.17337277584021,1.30545999806203,1.4309872578241,-273484.414967063,-273216.240771933,-272290.929077973,0.161209468245506,0.181650370359421,0.249622254967689,0.940609405040741,0.959133833646774,0.98884449005127,0.940548620223999,0.958552122116089,0.987262697219849,0.178137881159782,0.213800527155399,0.243811507225037,0.579651277065277,0.681411653757095,0.719132468700409,0.656118014454842,-22.2975099321528,-20.9396728041959,-19.982682258426,0.939808579709453,2.52841655743712,4.9271189882636,37.6890909387222,42.2218740341335,55.2636398111072,43.6676989497034,47.2124156110109,59.1181830822093,20.4482235483087,21.5089830763614,22.8601665064086,20.8456841154768,25.6293947677757,30.2870284735174,-0.237092342417528,-0.13530320678325,-0.075785771760666,-0.733601756691961,-0.728227440646158,-0.719036066980271,-0.022870236108123,-0.022702690330368,-0.022416146733683,38.6650760564392,39.8724990771249,41.1605590602196,-117.713620877963,-111.954222418047,-106.244365195343,24.2884428891469,25.761828484442,26.8286896903286
"NGC_6380_Ton1",263.6167,-39.0692,9.59,-1.48,-2.173,-3.2244,0.0307,0.0304,0.32,0.73,0.0089,0.104,0.015,350.181478362315,-3.42043331939472,8.3,4,-80.6418449245733,-71.800081020382,-65.4427121342973,14.2208624362264,24.4076123604075,26.7975378035832,11.1616351666073,11.536491630658,11.8160104080069,104.916635765967,112.290141354084,123.879833384299,23.8576071119823,47.4350876970964,59.051190464214,22.8953464246783,23.0785535540654,23.120102508468,-248768.463043846,-244165.921799108,-240716.155266573,0.190988671779633,0.283653095364571,0.334270255565643,2.03362459182739,2.24516630172729,2.42239100456238,2.01086934089661,2.20818138122559,2.3767737865448,0.794619791507721,0.858205616474152,0.925480687618255,0.759799575805664,0.775652468204498,0.828492817878723,0.788774222135544,20.5023179628272,22.8073422406991,25.2768373806683,-3.92924524904803,-1.2857521460449,2.46556130956194,23.8576071119823,47.4350876970964,59.051190464214,34.8670356940877,52.4960152749783,62.0111256546757,20.7284881049507,22.8499399074036,25.4052940566343,19.2199105373949,25.3650088123588,46.7985774634634,0.665181637035879,1.09171028108848,1.38064749870435,-1.65805584682199,-1.60805149762772,-1.53423515982757,-0.581135675479584,-0.563609540095406,-0.537737487950034,-21.3714461017047,-19.3616498726366,-18.5989471214372,68.0587521196758,73.7525549387537,79.647978828364,11.1616351666073,11.536491630658,11.8160104080069
"Terzan_1_HP_2",263.9463,-30.481,5.7,57.55,-2.6946,-4.8829,0.0638,0.0582,0.48,1.61,0.1118,0.0484,0.031,357.558050727232,0.991790133055473,7.8,3,-72.1635917334146,-71.2370723667891,-69.7175991526161,-86.71696093799,-72.5998512255329,-63.6678192464047,-2.66300722352672,-1.92618807532464,-1.32513062217121,73.6924113605011,80.9712464740618,84.7559721265114,-216.883897345254,-155.627377003127,-123.177977085731,0.846811050811367,1.0216359981983,1.15350454619324,-247471.904388219,-242695.847758976,-235335.876265798,0.417215713262558,0.523288309574127,0.716243379116058,2.06198190689087,2.3053263425827,2.6887405872345,2.05959494590759,2.30332148075104,2.68712426185608,0.104072726368904,0.112623367458582,0.124660964012146,0.579304585456848,0.633242398500443,0.666694798469544,0.628802245855331,-8.73747839422063,-8.02236471267331,-7.49071555648227,1.1455130669933,2.65987072006349,3.4378008090136,-216.883897345254,-155.627377003127,-123.177977085731,123.457313269512,155.860757140538,217.063097853137,8.02097685006737,8.52759874253447,8.93605765838919,176.104308550003,176.888415934486,177.671546529833,-2.48909168759445,-2.11896422404191,-1.89103570625192,-0.269051980321792,-0.259331744760469,-0.243547295458866,0.098955890709103,0.105369282559955,0.10931871901771,60.2236355927572,61.9333653715882,62.8860434428668,72.9930352006437,80.8026874202846,93.1781892180562,-2.66300722352672,-1.92618807532464,-1.32513062217121
"Ton2_Pismis26",264.04375,-38.553333,6.4,-184.72,-5.9131,-0.7584,0.031,0.0284,0.3,1.12,0.0418,0.143,0.0151,350.796447599,-3.4232932168278,2.8,3,74.576189031012,84.8670772783694,91.8380946050826,-228.187474567011,-226.625748154124,-224.75985571016,153.640561510406,156.324602931538,160.612467378865,48.5131992310207,53.4653905990536,57.6125655946847,-512.291780954623,-492.124800246792,-462.357903768603,103.394480782215,104.467444467237,106.20514248312,-205941.380334333,-203784.353600734,-202266.891322856,1.82053821563721,1.87436103820801,1.90076189041138,4.01134037017822,4.25840163230896,4.44995054244995,4.01074739456177,4.25839829444885,4.44975694656372,1.7605618429184,1.78303325176239,1.80136613368988,0.374534554481506,0.388685032725334,0.40158175945282,0.389647960662842,-106.952761802075,-98.0685348342368,-92.6812602507033,349.664206687412,368.790311746975,382.077457132782,-512.291780954623,-492.124800246792,-462.357903768603,589.47687253297,622.75388389683,645.505511522327,365.653931780966,381.617506433823,393.207973323145,141.66077002668,142.165657776752,142.547791938303,-2.04662663247307,-1.91805316801943,-1.73201799661629,-1.04799672495159,-1.01785374523175,-0.997021193503466,-0.391953309244521,-0.380679761941949,-0.372888337221337,-182.077316635725,-181.245530350733,-180.365425145488,156.57732785474,160.112155084563,162.429733182919,153.640561510406,156.324602931538,160.612467378865
"NGC_6388",264.071777,-44.7355,11.41,83.11,-1.3157,-2.7067,0.0271,0.0263,0.27,0.45,0.0021,0.0976,0.0112,345.556463773644,-6.73772320255286,17.8,10,-13.8903701051861,-13.1570803166282,-5.29067104609832,75.3639501161812,79.4650509278303,82.2305509731039,-20.1533656504069,-19.5479673487403,-18.9523764855553,134.680520525686,137.980833898416,166.117216865795,319.266235369678,327.78244785941,335.845424515313,67.8183231205297,68.5577541024381,68.935937099953,-210415.637908465,-209477.278393244,-206127.058812875,1.1880707359314,1.21443068981171,1.23763715267181,4.30530597686768,4.38902759552002,4.71532567977905,4.15439361572266,4.23374009132385,4.53975206375122,1.52944291591644,1.55259424448013,1.64910856723785,0.562822303771973,0.571791112422943,0.58581146478653,0.57368306517601,140.598984200619,142.15907307583,147.771786842862,-11.9675542399911,-8.6726076412091,0.546209367868712,319.266235369678,327.78244785941,335.845424515313,349.643033484933,357.694927637277,366.426310222159,140.614790709705,142.552218278504,148.006548301336,23.1238256734234,24.0191323881897,24.1148910708221,2.75892965107123,2.86471828937163,3.27793829393447,-2.95633321116697,-2.84990155142776,-2.82265393458555,-1.40026605523463,-1.34985474172905,-1.33694891879743,46.6261248153086,47.6536372518183,48.5226130406869,59.2710062286183,65.2012136612951,67.6646861905177,-20.1533656504069,-19.5479673487403,-18.9523764855553
"NGC_6402_M_14",264.400391,-3.245917,9.59,-60.71,-3.5905,-5.0584,0.0255,0.0257,0.31,0.45,0.004,0.1249,0.0107,21.3237421072345,14.804635581141,10.9,8,-38.8522419494451,-35.157913706558,-32.4678019806465,-67.2163235555813,-58.4718299057189,-54.1935715425316,20.9707782829976,21.6278778995034,22.6540547465394,133.42431138692,138.61149926154,141.198630943229,-244.931809008126,-201.857725064413,-182.369246222421,177.361271263028,182.19775779493,190.568686096614,-208152.859405694,-206674.107631096,-203886.610162397,0.661263513565064,0.745051115751267,0.944395785331726,4.20508434295654,4.31143021583557,4.49206279754639,4.17038909912109,4.26697611808777,4.42845409393311,2.63066989898682,2.70539152622223,2.84656522750854,0.654734997749329,0.704741597175598,0.729244842529297,0.696395891904831,162.923828042951,182.356881534847,219.522634894659,114.731787726318,118.037706235295,124.052323341769,-244.931809008126,-201.857725064413,-182.369246222421,270.486499535809,296.536443727568,351.694504046635,199.378008572514,217.226367985282,252.363871264342,132.183381391858,132.905789279699,134.109795685749,0.34976654567157,0.548366976615428,0.857733138423307,3.33749580103775,3.41502167274649,3.53578617087652,2.42575155196895,2.48209874004834,2.56987253400205,50.3381855136405,52.3004631989317,55.9186648995829,-53.9249180209869,-43.8135383263452,-38.1446685019294,20.9707782829976,21.6278778995034,22.6540547465394
"NGC_6401",264.6525,-23.9095,7.67,-105.44,-2.7469,1.4446,0.0354,0.0339,0.31,2.5,0.0154,0.1444,0.0131,3.45063386929168,3.97995514970327,8.6,3,192.632174659035,214.739726511608,231.554899752629,-162.416516716714,-128.285656826073,-96.0607733452606,106.790970953368,110.843646676585,113.469426894271,110.349664963622,116.372372692422,125.632090420427,-165.949354963199,-101.349944808142,-64.9517215257513,46.0277414211772,50.1453262535469,53.1331076961229,-233816.589140744,-231794.272275634,-227980.564194915,0.229192643165588,0.347923591732979,0.566957848072052,2.56698275566101,2.69023072719574,2.92500262260437,2.56698047637939,2.69002187252045,2.92499370574951,1.35859490394592,1.37446194887161,1.4104884147644,0.675864067077637,0.770165205001831,0.837573163509369,0.759056931734085,-70.8591112213747,-70.1214024294218,-69.7299780842224,0.990580344225385,17.9592878523927,45.6252246504046,-165.949354963199,-101.349944808142,-64.9517215257513,96.7500609556672,125.058598712264,185.807815762465,70.8940978609131,73.5931127674602,83.4802263491226,131.91676100435,144.033262984371,153.194515638946,-0.91985775915428,-0.642807710546926,-0.483471896653156,0.438976117796511,0.455681609358289,0.465289198701338,0.507438153163365,0.526749007312665,0.537854981407705,-103.654182585272,-101.025105110317,-99.2197915346364,228.358309461467,229.795575469883,231.364542457445,106.790970953368,110.843646676585,113.469426894271
"NGC_6397",265.175385,-53.674335,2.53,18.51,3.2603,-17.665,0.023,0.0223,0.03,0.08,-0.0016,0.4139,0.0098,338.165015133487,-11.959528802916,5.4,25,43.7433316278567,44.5203327984876,45.3459234741348,-105.648582897576,-104.491733165326,-103.521559244442,-134.743527158539,-133.565222241458,-132.238239121894,124.930998864375,125.99295181997,126.987995570319,-632.620398399483,-623.54918943433,-615.957257480133,196.979857698099,201.4724802223,205.380548643364,-184097.630329666,-184041.613215023,-183969.440430307,2.39280705451965,2.41384708881378,2.43709843635559,6.39612215042114,6.40055751800537,6.40709806442261,6.28969160079956,6.2965042591095,6.303987865448,3.3556879234314,3.40310442447662,3.44341080665588,0.448885405063629,0.452295064926147,0.455500379800797,0.452263778448105,171.829021457442,173.987389123522,176.035960029802,-759.44910374694,-755.814460189343,-751.67366277497,-632.620398399483,-623.54918943433,-615.957257480133,993.252062676284,995.158691343126,997.334566549428,771.060596353098,775.581789329841,779.580092862618,128.326493994704,128.798440587437,129.369194083588,-5.91764898870032,-5.89558374029011,-5.87613567671473,-0.931126046922318,-0.92333359605684,-0.914492491470533,-0.530279985302059,-0.525842153556216,-0.520807109347565,-61.0072613865712,-60.1520040057184,-59.364327220805,95.1632067503724,96.3447780036906,97.7265032669764,-134.743527158539,-133.565222241458,-132.238239121894
"VVV_CL002",265.27625,-28.845083,8,-10,-8.8808,2.3881,0.1447,0.0871,0.8,140,0.1651,0.1349,0.1005,359.558568542375,0.888876367818463,0.1,1,-88.278155675541,0.14604407428066,124.691042177404,-211.478666458041,-156.989276841489,121.232334255495,322.934457812193,344.953698544577,368.568420191949,51.6182162701096,90.979359185808,190.676321253189,-90.6203598263435,-18.7778775768055,61.4352091128774,186.038798532736,215.890871826134,321.058249011612,-220805.399144602,-208593.309704495,-199711.195493575,0.135537242293358,0.411910578608513,0.617579922676086,2.99763431549072,4.15058028697968,4.93797647476196,2.83648685455322,4.00140881538391,4.81599979400635,2.51255114555359,3.25518655776978,4.06588166236877,0.748292779922485,0.823123931884766,0.936762185096741,0.83098172545433,-42.925431596575,-39.710944176987,-36.9346255243649,-206.898258321479,-8.41479612946019,175.462360738523,-90.6203598263435,-18.7778775768055,61.4352091128774,52.0628649217379,157.575645740493,297.28754505131,48.0208824788859,145.91643649482,284.404797754457,73.0842484283547,114.1760559152,117.911520124691,-0.570437592855333,-0.046726395810225,0.513370591591186,-0.06713379562674,-0.062818423488242,-0.058783392486142,0.11837707528275,0.126502757529084,0.135192986365952,-198.977779169932,-130.164137549414,-28.908209692106,136.043774873172,141.925871845794,150.601475752361,322.934457812193,344.953698544577,368.568420191949
"Pal_6",265.925833,-26.2225,7.49,177,-9.2002,-5.317,0.036,0.0331,0.6,1.35,0.0485,0.1001,0.0167,2.09213636022444,1.78009414823161,6.4,3,-208.896816560429,-204.271714818352,-198.375878681848,-2.67630877181643,11.6837175645906,15.3868175331853,172.265678941381,185.998591583631,192.706846200002,107.963279948054,124.73339056607,170.661141181639,-1.85418575608605,13.2837094875715,18.3656067976515,91.0042191864294,101.20232989182,111.377613470318,-238545.031232287,-232818.741543963,-224043.088861114,0.041849380582571,0.0599544364959,0.096091829538345,2.30094950675964,2.72792518138885,3.66255748748779,2.2984220123291,2.72654259204864,3.64804896354675,1.31570519447327,1.47587108612061,1.76311216831207,0.924073078632355,0.960651189088821,0.968279936313629,0.950733757019043,50.9617152031467,64.7430794835273,71.9728500244877,170.199637502405,224.179779080021,305.546440551046,-1.85418575608605,13.2837094875714,18.3656067976515,184.837858583154,234.021132150476,310.429550097377,184.827548132291,233.408036206092,309.773184426966,85.9042496112207,86.8911189361356,90.5795142177113,-1.54070876701876,-0.970423959568851,-0.647065454351584,0.24326925516257,0.264102217032712,0.27591476283715,0.207099213763073,0.224834665046382,0.234890884222145,192.654381877727,193.94828786858,194.749449480107,-80.0225447957458,-68.945080674904,-43.6987535645607,172.265678941381,185.998591583631,192.706846200002
"NGC_6426",266.227708,3.170138,20.29,-210.51,-1.8274,-2.9984,0.0262,0.0261,0.45,0.51,0.015,0.0475,0.0122,28.0868295584969,16.2338696223,2.2,4,-117.911849063121,-116.365879860926,-115.174056279119,-96.8815009083068,-90.1329760661625,-84.8739017089635,-29.992701553939,-29.6604348320565,-29.164104305584,709.717625453051,724.032477106374,735.778783065353,-1268.60083877732,-1134.78537125323,-1053.70480669709,188.425660222632,192.722501888208,197.837085029297,-144085.432121126,-142844.165847437,-140311.679235632,2.93304360389709,3.19608461856842,3.61116362571716,16.0693878173828,16.3844757080078,17.1221545410156,15.9261852645874,16.2415962219238,16.9664057159424,6.36647348403931,6.49084758758545,6.71397760391235,0.651780164241791,0.673554837703705,0.691302127838135,0.669264113903046,517.792178886754,555.465346904315,597.555856840705,154.574462665588,164.335892472944,196.794939000544,-1268.60083877732,-1134.78537125323,-1053.70480669709,1184.26633719549,1274.0825481898,1413.76409380222,540.548504261951,579.26526665206,627.12787662981,152.760468815381,152.957172200892,153.817237483745,8.59221361816038,8.75448417329734,9.23405537560169,8.96124521844832,9.04784167734183,9.30376714620959,5.54200988640488,5.59556476852411,5.75383981223433,-18.4475893835185,-16.2705995411719,-13.6006814888331,-151.904285988771,-146.43603049834,-141.874364644409,-29.992701553939,-29.6604348320565,-29.164104305584
"Djorg_1",266.867916,-33.065555,9.3,-359.18,-4.6781,-8.4755,0.049,0.0438,1.35,1.64,-0.0102,0.0872,0.0282,356.674970321495,-2.48196803614143,3.3,2,-310.27321410323,-305.543090427865,329.45582082512,-309.974372127016,-297.070605463724,-187.353002496651,3.82542334442935,5.39871213987011,9.48399105982075,339.271753689507,866.403225499083,1077.9877954541,-764.936676408091,-640.107076410389,-122.711949241371,19.5768305423271,20.3986184768814,21.9495872936074,-206118.04379526,-153802.090491147,-143546.343780789,0.300210626125336,1.39706939458847,1.62525961399078,5.24068733215332,13.8820676803589,17.0054061126709,5.22634719848633,13.8480157852173,16.9851823425293,1.42050421714783,1.9370653629303,2.5162442111969,0.816930510997772,0.82872286438942,0.892040934562683,0.848843491077423,-105.569883846651,-91.8597766320527,-34.2170459829204,128.091374323464,159.409075560837,163.938298526189,-764.936676408091,-640.107076410389,-122.711949241371,180.689923192222,666.182864045059,788.948362083898,132.616498688949,184.545890902644,193.16091257855,132.771527983305,163.913669838231,165.837112959686,-0.479273314823486,2.0596538685896,2.39253242807062,-0.615405527639862,-0.596065930907117,-0.448559200712276,-0.459913643930038,-0.445460500423827,-0.335223665132002,-377.664412763727,-374.833747615624,-368.690282368993,-222.835536518167,-201.434344606229,-89.3433959573804,3.82542334442935,5.39871213987011,9.48399105982075
